Datum;Abfluss [m³/s];day;month;year;Hydro_Jahr;Jahreszeit;Monat;NQ;MNQ;MQ;MHQ;HQ
1963-05-27 00:00:00;2,295;27;5;1963;1963;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1963-05-28 00:00:00;2,735;28;5;1963;1963;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1963-05-29 00:00:00;2,706;29;5;1963;1963;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1963-05-30 00:00:00;2,673;30;5;1963;1963;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1963-05-31 00:00:00;2,636;31;5;1963;1963;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1963-06-01 00:00:00;2,485;1;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-02 00:00:00;1,979;2;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-03 00:00:00;1,833;3;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-04 00:00:00;2,023;4;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-05 00:00:00;2,442;5;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-06 00:00:00;2,554;6;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-07 00:00:00;2,453;7;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-08 00:00:00;4,573;8;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-09 00:00:00;2,768;9;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-10 00:00:00;3,059;10;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-11 00:00:00;2,877;11;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-12 00:00:00;2,584;12;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-13 00:00:00;2,532;13;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-14 00:00:00;3,751;14;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-15 00:00:00;5,187;15;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-16 00:00:00;2,986;16;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-17 00:00:00;2,356;17;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-18 00:00:00;2,509;18;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-19 00:00:00;3,068;19;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-20 00:00:00;3,141;20;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-21 00:00:00;4,506;21;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-22 00:00:00;3,518;22;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-23 00:00:00;2,572;23;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-24 00:00:00;2,504;24;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-25 00:00:00;2,725;25;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-26 00:00:00;3,341;26;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-27 00:00:00;2,769;27;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-28 00:00:00;5,91;28;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-29 00:00:00;3,939;29;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-06-30 00:00:00;2,683;30;6;1963;1963;Sommer;6;0,62;1,34;2,7;9,21;12,71
1963-07-01 00:00:00;2,753;1;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-02 00:00:00;3,382;2;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-03 00:00:00;3,087;3;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-04 00:00:00;3,699;4;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-05 00:00:00;3,617;5;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-06 00:00:00;3,085;6;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-07 00:00:00;2,453;7;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-08 00:00:00;2,47;8;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-09 00:00:00;2,866;9;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-10 00:00:00;2,821;10;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-11 00:00:00;2,927;11;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-12 00:00:00;2,945;12;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-13 00:00:00;2,905;13;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-14 00:00:00;2,668;14;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-15 00:00:00;2,436;15;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-16 00:00:00;2,816;16;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-17 00:00:00;2,754;17;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-18 00:00:00;2,665;18;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-19 00:00:00;2,655;19;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-20 00:00:00;2,621;20;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-21 00:00:00;2,093;21;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-22 00:00:00;2,206;22;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-23 00:00:00;2,574;23;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-24 00:00:00;2,505;24;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-25 00:00:00;2,757;25;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-26 00:00:00;3,227;26;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-27 00:00:00;2,422;27;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-28 00:00:00;1,972;28;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-29 00:00:00;2,02;29;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-30 00:00:00;2,326;30;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-07-31 00:00:00;2,415;31;7;1963;1963;Sommer;7;0,62;1,34;2,7;9,21;12,71
1963-08-01 00:00:00;2,348;1;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-02 00:00:00;2,729;2;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-03 00:00:00;3,624;3;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-04 00:00:00;2,082;4;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-05 00:00:00;2,131;5;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-06 00:00:00;2,449;6;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-07 00:00:00;2,486;7;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-08 00:00:00;2,634;8;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-09 00:00:00;2,542;9;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-10 00:00:00;2,293;10;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-11 00:00:00;1,916;11;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-12 00:00:00;2,054;12;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-13 00:00:00;2,328;13;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-14 00:00:00;2,281;14;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-15 00:00:00;2,261;15;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-16 00:00:00;2,167;16;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-17 00:00:00;2,541;17;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-18 00:00:00;2,409;18;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-19 00:00:00;3,134;19;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-20 00:00:00;3,359;20;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-21 00:00:00;2,958;21;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-22 00:00:00;2,668;22;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-23 00:00:00;2,949;23;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-24 00:00:00;2,286;24;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-25 00:00:00;1,901;25;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-26 00:00:00;2,09;26;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-27 00:00:00;2,879;27;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-28 00:00:00;2,618;28;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-29 00:00:00;2,652;29;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-30 00:00:00;2,47;30;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-08-31 00:00:00;2,332;31;8;1963;1963;Sommer;8;0,62;1,34;2,7;9,21;12,71
1963-09-01 00:00:00;2,011;1;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-02 00:00:00;2,1;2;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-03 00:00:00;2,384;3;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-04 00:00:00;2,336;4;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-05 00:00:00;2,331;5;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-06 00:00:00;2,588;6;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-07 00:00:00;2,51;7;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-08 00:00:00;1,917;8;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-09 00:00:00;1,95;9;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-10 00:00:00;2,218;10;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-11 00:00:00;2,264;11;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-12 00:00:00;2,846;12;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-13 00:00:00;2,495;13;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-14 00:00:00;2,22;14;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-15 00:00:00;1,825;15;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-16 00:00:00;1,909;16;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-17 00:00:00;2,671;17;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-18 00:00:00;2,777;18;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-19 00:00:00;2,335;19;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-20 00:00:00;2,313;20;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-21 00:00:00;2,28;21;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-22 00:00:00;1,836;22;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-23 00:00:00;1,92;23;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-24 00:00:00;2,256;24;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-25 00:00:00;3,338;25;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-26 00:00:00;3,577;26;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-27 00:00:00;3,019;27;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-28 00:00:00;2,379;28;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-29 00:00:00;2,113;29;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-09-30 00:00:00;2,177;30;9;1963;1963;Herbst;9;0,62;1,34;2,7;9,21;12,71
1963-10-01 00:00:00;2,32;1;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-02 00:00:00;2,234;2;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-03 00:00:00;2,176;3;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-04 00:00:00;2,498;4;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-05 00:00:00;2,523;5;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-06 00:00:00;4,531;6;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-07 00:00:00;6,011;7;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-08 00:00:00;3,846;8;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-09 00:00:00;3,572;9;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-10 00:00:00;3,085;10;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-11 00:00:00;2,881;11;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-12 00:00:00;2,699;12;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-13 00:00:00;2,174;13;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-14 00:00:00;2,331;14;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-15 00:00:00;2,573;15;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-16 00:00:00;2,581;16;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-17 00:00:00;3,018;17;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-18 00:00:00;2,792;18;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-19 00:00:00;2,412;19;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-20 00:00:00;2,014;20;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-21 00:00:00;2,074;21;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-22 00:00:00;2,499;22;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-23 00:00:00;2,541;23;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-24 00:00:00;2,415;24;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-25 00:00:00;2,455;25;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-26 00:00:00;2,324;26;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-27 00:00:00;1,927;27;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-28 00:00:00;2,022;28;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-29 00:00:00;2,349;29;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-30 00:00:00;2,361;30;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-10-31 00:00:00;2,336;31;10;1963;1963;Herbst;10;0,62;1,34;2,7;9,21;12,71
1963-11-01 00:00:00;2,374;1;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-02 00:00:00;1,913;2;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-03 00:00:00;1,864;3;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-04 00:00:00;1,957;4;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-05 00:00:00;2,323;5;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-06 00:00:00;2,354;6;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-07 00:00:00;2,328;7;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-08 00:00:00;3,38;8;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-09 00:00:00;2,987;9;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-10 00:00:00;2,534;10;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-11 00:00:00;2,909;11;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-12 00:00:00;4,357;12;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-13 00:00:00;3,082;13;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-14 00:00:00;3,206;14;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-15 00:00:00;3,993;15;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-16 00:00:00;3,362;16;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-17 00:00:00;2,684;17;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-18 00:00:00;3,156;18;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-19 00:00:00;3,302;19;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-20 00:00:00;4,549;20;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-21 00:00:00;3,204;21;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-22 00:00:00;3,212;22;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-23 00:00:00;2,842;23;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-24 00:00:00;2,43;24;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-25 00:00:00;2,524;25;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-26 00:00:00;2,884;26;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-27 00:00:00;2,728;27;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-28 00:00:00;2,695;28;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-29 00:00:00;2,681;29;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-11-30 00:00:00;2,555;30;11;1963;1963;Herbst;11;0,62;1,34;2,7;9,21;12,71
1963-12-01 00:00:00;2,183;1;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-02 00:00:00;2,283;2;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-03 00:00:00;2,541;3;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-04 00:00:00;2,559;4;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-05 00:00:00;2,492;5;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-06 00:00:00;2,438;6;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-07 00:00:00;2,36;7;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-08 00:00:00;1,967;8;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-09 00:00:00;2,053;9;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-10 00:00:00;2,39;10;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-11 00:00:00;2,487;11;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-12 00:00:00;2,508;12;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-13 00:00:00;2,385;13;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-14 00:00:00;2,33;14;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-15 00:00:00;1,91;15;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-16 00:00:00;2,087;16;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-17 00:00:00;2,383;17;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-18 00:00:00;2,432;18;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-19 00:00:00;2,377;19;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-20 00:00:00;2,385;20;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-21 00:00:00;2,204;21;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-22 00:00:00;1,819;22;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-23 00:00:00;1,783;23;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-24 00:00:00;1,766;24;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-25 00:00:00;1,708;25;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-26 00:00:00;2,33;26;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-27 00:00:00;2,816;27;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-28 00:00:00;2,244;28;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-29 00:00:00;2,05;29;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-30 00:00:00;2,138;30;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1963-12-31 00:00:00;2,227;31;12;1963;1963;Winter;12;0,62;1,34;2,7;9,21;12,71
1964-01-01 00:00:00;1,958;1;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-02 00:00:00;2,026;2;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-03 00:00:00;2,414;3;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-04 00:00:00;2,342;4;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-05 00:00:00;1,944;5;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-06 00:00:00;2,061;6;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-07 00:00:00;2,476;7;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-08 00:00:00;2,471;8;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-09 00:00:00;2,584;9;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-10 00:00:00;2,934;10;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-11 00:00:00;2,47;11;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-12 00:00:00;2,029;12;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-13 00:00:00;2,203;13;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-14 00:00:00;2,794;14;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-15 00:00:00;2,927;15;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-16 00:00:00;2,462;16;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-17 00:00:00;2,399;17;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-18 00:00:00;2,206;18;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-19 00:00:00;1,905;19;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-20 00:00:00;2,028;20;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-21 00:00:00;2,357;21;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-22 00:00:00;2,395;22;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-23 00:00:00;2,437;23;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-24 00:00:00;2,416;24;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-25 00:00:00;2,333;25;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-26 00:00:00;1,945;26;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-27 00:00:00;2,113;27;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-28 00:00:00;2,44;28;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-29 00:00:00;2,752;29;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-30 00:00:00;2,712;30;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-01-31 00:00:00;2,752;31;1;1964;1963;Winter;1;0,62;1,34;2,7;9,21;12,71
1964-02-01 00:00:00;2,823;1;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
1964-02-02 00:00:00;2,178;2;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
1964-02-03 00:00:00;2,275;3;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
1964-02-04 00:00:00;2,808;4;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
1964-02-05 00:00:00;2,603;5;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
1964-02-06 00:00:00;2,53;6;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
1964-02-07 00:00:00;2,54;7;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
1964-02-08 00:00:00;2,532;8;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
1964-02-09 00:00:00;2,253;9;2;1964;1963;Winter;2;0,62;1,34;2,7;9,21;12,71
