Datum;Abfluss [m³/s];day;month;year;Hydro_Jahr;Jahreszeit;Monat;NQ;MNQ;MQ;MHQ;HQ
1958-07-24 00:00:00;0,873;24;7;1958;1958;Sommer;7;0,02;0,24;0,78;2,68;5,67
1958-07-25 00:00:00;0,806;25;7;1958;1958;Sommer;7;0,02;0,24;0,78;2,68;5,67
1958-07-26 00:00:00;0,767;26;7;1958;1958;Sommer;7;0,02;0,24;0,78;2,68;5,67
1958-07-27 00:00:00;0,762;27;7;1958;1958;Sommer;7;0,02;0,24;0,78;2,68;5,67
1958-07-28 00:00:00;0,963;28;7;1958;1958;Sommer;7;0,02;0,24;0,78;2,68;5,67
1958-07-29 00:00:00;0,988;29;7;1958;1958;Sommer;7;0,02;0,24;0,78;2,68;5,67
1958-07-30 00:00:00;0,921;30;7;1958;1958;Sommer;7;0,02;0,24;0,78;2,68;5,67
1958-07-31 00:00:00;0,816;31;7;1958;1958;Sommer;7;0,02;0,24;0,78;2,68;5,67
1958-08-01 00:00:00;0,783;1;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-02 00:00:00;0,868;2;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-03 00:00:00;0,825;3;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-04 00:00:00;0,791;4;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-05 00:00:00;0,687;5;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-06 00:00:00;0,748;6;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-07 00:00:00;0,65;7;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-08 00:00:00;0,629;8;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-09 00:00:00;0,592;9;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-10 00:00:00;0,602;10;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-11 00:00:00;0,729;11;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-12 00:00:00;1,117;12;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-13 00:00:00;1,603;13;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-14 00:00:00;1,314;14;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-15 00:00:00;1,257;15;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-16 00:00:00;1,605;16;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-17 00:00:00;1,349;17;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-18 00:00:00;1,155;18;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-19 00:00:00;1,205;19;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-20 00:00:00;1,217;20;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-21 00:00:00;1,102;21;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-22 00:00:00;0,987;22;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-23 00:00:00;0,946;23;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-24 00:00:00;0,91;24;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-25 00:00:00;0,918;25;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-26 00:00:00;1,092;26;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-27 00:00:00;0,724;27;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-28 00:00:00;0,671;28;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-29 00:00:00;0,623;29;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-30 00:00:00;0,562;30;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-08-31 00:00:00;0,5;31;8;1958;1958;Sommer;8;0,02;0,24;0,78;2,68;5,67
1958-09-01 00:00:00;0,543;1;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-02 00:00:00;0,604;2;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-03 00:00:00;0,524;3;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-04 00:00:00;0,478;4;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-05 00:00:00;0,461;5;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-06 00:00:00;0,425;6;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-07 00:00:00;0,422;7;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-08 00:00:00;0,407;8;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-09 00:00:00;0,419;9;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-10 00:00:00;0,389;10;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-11 00:00:00;0,407;11;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-12 00:00:00;0,428;12;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-13 00:00:00;0,426;13;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-14 00:00:00;0,436;14;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-15 00:00:00;0,437;15;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-16 00:00:00;0,409;16;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-17 00:00:00;0,313;17;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-18 00:00:00;0,435;18;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-19 00:00:00;0,413;19;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-20 00:00:00;0,415;20;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-21 00:00:00;0,424;21;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-22 00:00:00;0,504;22;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-23 00:00:00;0,535;23;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-24 00:00:00;0,874;24;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-25 00:00:00;0,818;25;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-26 00:00:00;0,897;26;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-27 00:00:00;0,96;27;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-28 00:00:00;0,97;28;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-29 00:00:00;1,004;29;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-09-30 00:00:00;1,012;30;9;1958;1958;Herbst;9;0,02;0,24;0,78;2,68;5,67
1958-10-01 00:00:00;1,076;1;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-02 00:00:00;0,971;2;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-03 00:00:00;1,013;3;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-04 00:00:00;0,956;4;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-05 00:00:00;0,909;5;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-06 00:00:00;0,85;6;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-07 00:00:00;0,841;7;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-08 00:00:00;0,817;8;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-09 00:00:00;0,816;9;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-10 00:00:00;0,783;10;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-11 00:00:00;0,82;11;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-12 00:00:00;0,957;12;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-13 00:00:00;0,899;13;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1958-10-14 00:00:00;0,881;14;10;1958;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1950-10-31 00:00:00;0,267;31;10;1950;1958;Herbst;10;0,02;0,24;0,78;2,68;5,67
1950-11-01 00:00:00;0,287;1;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-02 00:00:00;0,323;2;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-03 00:00:00;0,777;3;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-04 00:00:00;0,582;4;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-05 00:00:00;0,539;5;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-06 00:00:00;0,526;6;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-07 00:00:00;0,539;7;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-08 00:00:00;0,569;8;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-09 00:00:00;0,53;9;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-10 00:00:00;0,519;10;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-11 00:00:00;0,538;11;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-12 00:00:00;0,518;12;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-13 00:00:00;0,541;13;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-14 00:00:00;0,606;14;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-15 00:00:00;0,622;15;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-16 00:00:00;0,751;16;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-17 00:00:00;0,712;17;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-18 00:00:00;0,655;18;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-19 00:00:00;0,629;19;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-20 00:00:00;0,608;20;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-21 00:00:00;0,562;21;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-22 00:00:00;0,572;22;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-23 00:00:00;0,539;23;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-24 00:00:00;0,522;24;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-25 00:00:00;0,512;25;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-26 00:00:00;0,498;26;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-27 00:00:00;0,473;27;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-28 00:00:00;0,58;28;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-29 00:00:00;0,651;29;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-11-30 00:00:00;0,607;30;11;1950;1958;Herbst;11;0,02;0,24;0,78;2,68;5,67
1950-12-01 00:00:00;0,616;1;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-02 00:00:00;0,631;2;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-03 00:00:00;0,674;3;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-04 00:00:00;0,732;4;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-05 00:00:00;0,665;5;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-06 00:00:00;0,628;6;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-07 00:00:00;0,624;7;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-08 00:00:00;0,626;8;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-09 00:00:00;0,572;9;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-10 00:00:00;0,733;10;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-11 00:00:00;1,21;11;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-12 00:00:00;0,936;12;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-13 00:00:00;0,937;13;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-14 00:00:00;0,876;14;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-15 00:00:00;0,895;15;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-16 00:00:00;0,969;16;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-17 00:00:00;0,921;17;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-18 00:00:00;0,88;18;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-19 00:00:00;0,84;19;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-20 00:00:00;0,765;20;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-21 00:00:00;0,731;21;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-22 00:00:00;0,678;22;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-23 00:00:00;0,637;23;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-24 00:00:00;0,625;24;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-25 00:00:00;0,596;25;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-26 00:00:00;0,584;26;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-27 00:00:00;0,567;27;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-28 00:00:00;0,534;28;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-29 00:00:00;0,691;29;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-30 00:00:00;0,915;30;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1950-12-31 00:00:00;0,729;31;12;1950;1958;Winter;12;0,02;0,24;0,78;2,68;5,67
1951-01-01 00:00:00;0,7;1;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-02 00:00:00;0,588;2;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-03 00:00:00;0,504;3;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-04 00:00:00;0,486;4;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-05 00:00:00;0,565;5;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-06 00:00:00;0,664;6;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-07 00:00:00;0,602;7;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-08 00:00:00;0,59;8;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-09 00:00:00;0,692;9;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-10 00:00:00;0,695;10;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-11 00:00:00;0,717;11;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-12 00:00:00;0,847;12;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-13 00:00:00;0,766;13;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-14 00:00:00;0,749;14;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-15 00:00:00;0,871;15;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-16 00:00:00;0,84;16;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-17 00:00:00;1,081;17;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-18 00:00:00;1,221;18;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-19 00:00:00;1,195;19;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-20 00:00:00;1,287;20;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-21 00:00:00;1,264;21;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-22 00:00:00;1,196;22;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-23 00:00:00;1,165;23;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-24 00:00:00;1,082;24;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-25 00:00:00;1,017;25;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-26 00:00:00;0,961;26;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-27 00:00:00;0,894;27;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-28 00:00:00;0,853;28;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-29 00:00:00;0,808;29;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-30 00:00:00;0,789;30;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-01-31 00:00:00;0,745;31;1;1951;1958;Winter;1;0,02;0,24;0,78;2,68;5,67
1951-02-01 00:00:00;0,718;1;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-02 00:00:00;0,699;2;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-03 00:00:00;0,674;3;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-04 00:00:00;0,655;4;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-05 00:00:00;0,632;5;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-06 00:00:00;0,612;6;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-07 00:00:00;0,591;7;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-08 00:00:00;0,567;8;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-09 00:00:00;0,564;9;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-10 00:00:00;0,549;10;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-11 00:00:00;0,548;11;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-12 00:00:00;0,577;12;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-13 00:00:00;0,567;13;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-14 00:00:00;0,547;14;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-15 00:00:00;0,529;15;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-16 00:00:00;0,506;16;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-17 00:00:00;0,525;17;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-18 00:00:00;0,635;18;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-19 00:00:00;0,611;19;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-20 00:00:00;0,625;20;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-21 00:00:00;0,673;21;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-22 00:00:00;0,642;22;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-23 00:00:00;0,625;23;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-24 00:00:00;0,625;24;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-25 00:00:00;0,625;25;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-26 00:00:00;0,615;26;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-27 00:00:00;0,596;27;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-02-28 00:00:00;0,583;28;2;1951;1958;Winter;2;0,02;0,24;0,78;2,68;5,67
1951-03-01 00:00:00;0,567;1;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-02 00:00:00;0,566;2;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-03 00:00:00;0,547;3;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-04 00:00:00;0,527;4;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-05 00:00:00;0,502;5;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-06 00:00:00;0,486;6;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-07 00:00:00;0,486;7;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-08 00:00:00;0,486;8;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-09 00:00:00;0,486;9;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-10 00:00:00;0,486;10;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-11 00:00:00;0,486;11;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-12 00:00:00;0,51;12;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-13 00:00:00;0,51;13;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-14 00:00:00;0,502;14;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-15 00:00:00;0,527;15;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-16 00:00:00;0,489;16;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-17 00:00:00;0,661;17;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-18 00:00:00;0,848;18;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-19 00:00:00;0,91;19;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-20 00:00:00;0,98;20;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-21 00:00:00;0,81;21;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-22 00:00:00;0,983;22;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-23 00:00:00;1,007;23;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-24 00:00:00;0,96;24;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-25 00:00:00;0,937;25;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-26 00:00:00;0,882;26;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-27 00:00:00;0,994;27;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-28 00:00:00;0,887;28;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-29 00:00:00;0,893;29;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-30 00:00:00;0,855;30;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-03-31 00:00:00;0,834;31;3;1951;1958;Fruehling;3;0,02;0,24;0,78;2,68;5,67
1951-04-01 00:00:00;0,828;1;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-02 00:00:00;0,81;2;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-03 00:00:00;0,779;3;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-04 00:00:00;0,751;4;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-05 00:00:00;0,739;5;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-06 00:00:00;0,73;6;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-07 00:00:00;0,701;7;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-08 00:00:00;0,667;8;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-09 00:00:00;0,711;9;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-10 00:00:00;0,994;10;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-11 00:00:00;0,925;11;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-12 00:00:00;0,826;12;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-13 00:00:00;0,8;13;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-14 00:00:00;0,775;14;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-15 00:00:00;0,76;15;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-16 00:00:00;0,757;16;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-17 00:00:00;0,724;17;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-18 00:00:00;0,671;18;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-19 00:00:00;0,672;19;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-20 00:00:00;0,634;20;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-21 00:00:00;0,599;21;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-22 00:00:00;0,563;22;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
1951-04-23 00:00:00;0,539;23;4;1951;1951;Fruehling;4;0,02;0,24;0,78;2,68;5,67
